station,station_id,date,discharge_m3s
Mogami_302111282214010,302111282214010,1981-05-11,621.03
Mogami_302111282214010,302111282214010,1981-05-12,767.25
Mogami_302111282214010,302111282214010,1981-05-13,607.95
Mogami_302111282214010,302111282214010,1981-05-14,468.02
Mogami_302111282214010,302111282214010,1981-05-15,414.49
Mogami_302111282214010,302111282214010,1981-05-16,352.42
Mogami_302111282214010,302111282214010,1981-05-17,325.94
Mogami_302111282214010,302111282214010,1981-05-18,562.44
Mogami_302111282214010,302111282214010,1981-05-19,541.43
Mogami_302111282214010,302111282214010,1981-05-20,397.5
Mogami_302111282214010,302111282214010,1981-05-21,325.98
Mogami_302111282214010,302111282214010,1981-05-22,302.57
Mogami_302111282214010,302111282214010,1981-05-23,309.44
Mogami_302111282214010,302111282214010,1981-05-24,327.26
Mogami_302111282214010,302111282214010,1981-05-25,374.65
Mogami_302111282214010,302111282214010,1981-05-26,359.06
Mogami_302111282214010,302111282214010,1981-05-27,265.37
Mogami_302111282214010,302111282214010,1981-05-28,239.84
Mogami_302111282214010,302111282214010,1981-05-29,309.46
Mogami_302111282214010,302111282214010,1981-05-30,352.43
Mogami_302111282214010,302111282214010,1981-05-31,231.19
Mogami_302111282214010,302111282214010,1981-06-01,199.35
Mogami_302111282214010,302111282214010,1981-06-02,198.36
Mogami_302111282214010,302111282214010,1981-06-03,160.51
Mogami_302111282214010,302111282214010,1981-06-04,149.83
Mogami_302111282214010,302111282214010,1981-06-05,161.42
Mogami_302111282214010,302111282214010,1981-06-06,315.15
Mogami_302111282214010,302111282214010,1981-06-07,255.68
Mogami_302111282214010,302111282214010,1981-06-08,197.48
Mogami_302111282214010,302111282214010,1981-06-09,193.13
Mogami_302111282214010,302111282214010,1981-06-10,160.08
Mogami_302111282214010,302111282214010,1981-06-11,155.7
Mogami_302111282214010,302111282214010,1981-06-12,172.86
Mogami_302111282214010,302111282214010,1981-06-13,214.35
Mogami_302111282214010,302111282214010,1981-06-14,169.09
Mogami_302111282214010,302111282214010,1981-06-15,151.01
Mogami_302111282214010,302111282214010,1981-06-16,131.67
Mogami_302111282214010,302111282214010,1981-06-17,125.63
Mogami_302111282214010,302111282214010,1981-06-18,213.78
Mogami_302111282214010,302111282214010,1981-06-19,229.63
Mogami_302111282214010,302111282214010,1981-06-20,133.69
Mogami_302111282214010,302111282214010,1981-06-21,87.31
Mogami_302111282214010,302111282214010,1981-06-22,869.35
Mogami_302111282214010,302111282214010,1981-06-23,2179.25
Mogami_302111282214010,302111282214010,1981-06-24,875.39
Mogami_302111282214010,302111282214010,1981-06-25,392.23
Mogami_302111282214010,302111282214010,1981-06-26,320.0
Mogami_302111282214010,302111282214010,1981-06-27,539.97
Mogami_302111282214010,302111282214010,1981-06-28,560.81
Mogami_302111282214010,302111282214010,1981-06-29,493.18
Mogami_302111282214010,302111282214010,1981-06-30,695.6
Mogami_302111282214010,302111282214010,1981-07-01,379.55
Mogami_302111282214010,302111282214010,1981-07-02,277.14
Mogami_302111282214010,302111282214010,1981-07-03,216.33
Mogami_302111282214010,302111282214010,1981-07-04,192.09
Mogami_302111282214010,302111282214010,1981-07-05,244.08
Mogami_302111282214010,302111282214010,1981-07-06,198.99
Mogami_302111282214010,302111282214010,1981-07-07,184.28
Mogami_302111282214010,302111282214010,1981-07-08,157.05
Mogami_302111282214010,302111282214010,1981-07-09,133.77
Mogami_302111282214010,302111282214010,1981-07-10,122.94
Mogami_302111282214010,302111282214010,1981-07-11,121.05
Mogami_302111282214010,302111282214010,1981-07-12,133.7
Mogami_302111282214010,302111282214010,1981-07-13,219.36
Mogami_302111282214010,302111282214010,1981-07-14,234.84
Mogami_302111282214010,302111282214010,1981-07-15,272.23
Mogami_302111282214010,302111282214010,1981-07-16,173.38
Mogami_302111282214010,302111282214010,1981-07-17,134.1
Mogami_302111282214010,302111282214010,1981-07-18,122.41
Mogami_302111282214010,302111282214010,1981-07-19,115.0
Mogami_302111282214010,302111282214010,1981-07-20,105.59
Mogami_302111282214010,302111282214010,1981-07-21,114.24
Mogami_302111282214010,302111282214010,1981-07-22,220.22
Mogami_302111282214010,302111282214010,1981-07-23,256.68
Mogami_302111282214010,302111282214010,1981-07-24,141.0
Mogami_302111282214010,302111282214010,1981-07-25,109.34
Mogami_302111282214010,302111282214010,1981-07-26,90.21
Mogami_302111282214010,302111282214010,1981-07-27,80.13
Mogami_302111282214010,302111282214010,1981-07-28,71.91
Mogami_302111282214010,302111282214010,1981-07-29,66.19
Mogami_302111282214010,302111282214010,1981-07-30,59.78
Mogami_302111282214010,302111282214010,1981-07-31,54.74
Mogami_302111282214010,302111282214010,1981-08-01,50.26
Mogami_302111282214010,302111282214010,1981-08-02,45.61
Mogami_302111282214010,302111282214010,1981-08-03,50.91
Mogami_302111282214010,302111282214010,1981-08-04,75.55
Mogami_302111282214010,302111282214010,1981-08-05,126.65
Mogami_302111282214010,302111282214010,1981-08-06,100.06
Mogami_302111282214010,302111282214010,1981-08-07,69.6
Mogami_302111282214010,302111282214010,1981-08-08,54.79
Mogami_302111282214010,302111282214010,1981-08-09,54.35
Mogami_302111282214010,302111282214010,1981-08-10,51.82
Mogami_302111282214010,302111282214010,1981-08-11,47.32
Mogami_302111282214010,302111282214010,1981-08-12,57.92
Mogami_302111282214010,302111282214010,1981-08-13,61.93
Mogami_302111282214010,302111282214010,1981-08-14,56.03
Mogami_302111282214010,302111282214010,1981-08-15,48.99
Mogami_302111282214010,302111282214010,1981-08-16,42.64
Mogami_302111282214010,302111282214010,1981-08-17,37.1
Mogami_302111282214010,302111282214010,1981-08-18,34.87
Mogami_302111282214010,302111282214010,1981-08-19,38.53
Mogami_302111282214010,302111282214010,1981-08-20,63.68
Mogami_302111282214010,302111282214010,1981-08-21,63.83
Mogami_302111282214010,302111282214010,1981-08-22,76.76
Mogami_302111282214010,302111282214010,1981-08-23,1829.71
Mogami_302111282214010,302111282214010,1981-08-24,979.8
Mogami_302111282214010,302111282214010,1981-08-25,283.31
Mogami_302111282214010,302111282214010,1981-08-26,181.02
Mogami_302111282214010,302111282214010,1981-08-27,207.2
Mogami_302111282214010,302111282214010,1981-08-28,372.93
Mogami_302111282214010,302111282214010,1981-08-29,204.12
Mogami_302111282214010,302111282214010,1981-08-30,157.26
Mogami_302111282214010,302111282214010,1981-08-31,256.0
Mogami_302111282214010,302111282214010,1981-09-01,198.41
Mogami_302111282214010,302111282214010,1981-09-02,140.89
Mogami_302111282214010,302111282214010,1981-09-03,129.41
Mogami_302111282214010,302111282214010,1981-09-04,126.31
Mogami_302111282214010,302111282214010,1981-09-05,129.65
Mogami_302111282214010,302111282214010,1981-09-06,124.47
Mogami_302111282214010,302111282214010,1981-09-07,122.56
Mogami_302111282214010,302111282214010,1981-09-08,115.24
Mogami_302111282214010,302111282214010,1981-09-09,104.04
Mogami_302111282214010,302111282214010,1981-09-10,99.69
Mogami_302111282214010,302111282214010,1981-09-11,94.97
Mogami_302111282214010,302111282214010,1981-09-12,89.21
Mogami_302111282214010,302111282214010,1981-09-13,85.24
Mogami_302111282214010,302111282214010,1981-09-14,83.63
Mogami_302111282214010,302111282214010,1981-09-15,80.09
Mogami_302111282214010,302111282214010,1981-09-16,77.75
Mogami_302111282214010,302111282214010,1981-09-17,74.58
Mogami_302111282214010,302111282214010,1981-09-18,71.56
Mogami_302111282214010,302111282214010,1981-09-19,68.56
Mogami_302111282214010,302111282214010,1981-09-20,66.14
Mogami_302111282214010,302111282214010,1981-09-21,63.15
Mogami_302111282214010,302111282214010,1981-09-22,60.65
Mogami_302111282214010,302111282214010,1981-09-23,58.03
Mogami_302111282214010,302111282214010,1981-09-24,55.47
Mogami_302111282214010,302111282214010,1981-09-25,52.92
Mogami_302111282214010,302111282214010,1981-09-26,81.23
Mogami_302111282214010,302111282214010,1981-09-27,618.94
Mogami_302111282214010,302111282214010,1981-09-28,243.44
Mogami_302111282214010,302111282214010,1981-09-29,148.61
Mogami_302111282214010,302111282214010,1981-09-30,123.02
Mogami_302111282214010,302111282214010,1981-10-01,120.83
Mogami_302111282214010,302111282214010,1981-10-02,117.14
Mogami_302111282214010,302111282214010,1981-10-03,156.7
Mogami_302111282214010,302111282214010,1981-10-04,227.94
Mogami_302111282214010,302111282214010,1981-10-05,170.07
Mogami_302111282214010,302111282214010,1981-10-06,147.35
Mogami_302111282214010,302111282214010,1981-10-07,128.61
Mogami_302111282214010,302111282214010,1981-10-08,122.71
Mogami_302111282214010,302111282214010,1981-10-09,281.7
Mogami_302111282214010,302111282214010,1981-10-10,291.75
Mogami_302111282214010,302111282214010,1981-10-11,203.45
Mogami_302111282214010,302111282214010,1981-10-12,156.44
Mogami_302111282214010,302111282214010,1981-10-13,140.26
Mogami_302111282214010,302111282214010,1981-10-14,124.47
Mogami_302111282214010,302111282214010,1981-10-15,122.56
Mogami_302111282214010,302111282214010,1981-10-16,122.56
Mogami_302111282214010,302111282214010,1981-10-17,121.35
Mogami_302111282214010,302111282214010,1981-10-18,118.74
Mogami_302111282214010,302111282214010,1981-10-19,114.68
Mogami_302111282214010,302111282214010,1981-10-20,111.48
Mogami_302111282214010,302111282214010,1981-10-21,105.51
Mogami_302111282214010,302111282214010,1981-10-22,100.37
Mogami_302111282214010,302111282214010,1981-10-23,174.64
Mogami_302111282214010,302111282214010,1981-10-24,410.78
Mogami_302111282214010,302111282214010,1981-10-25,699.4
Mogami_302111282214010,302111282214010,1981-10-26,450.36
Mogami_302111282214010,302111282214010,1981-10-27,281.76
Mogami_302111282214010,302111282214010,1981-10-28,199.52
Mogami_302111282214010,302111282214010,1981-10-29,182.04
Mogami_302111282214010,302111282214010,1981-10-30,157.09
Mogami_302111282214010,302111282214010,1981-10-31,127.95
Mogami_302111282214010,302111282214010,1981-11-01,129.13
Mogami_302111282214010,302111282214010,1981-11-02,133.52
Mogami_302111282214010,302111282214010,1981-11-03,237.92
Mogami_302111282214010,302111282214010,1981-11-04,284.17
Mogami_302111282214010,302111282214010,1981-11-05,291.29
Mogami_302111282214010,302111282214010,1981-11-06,233.78
Mogami_302111282214010,302111282214010,1981-11-07,178.3
Mogami_302111282214010,302111282214010,1981-11-08,184.25
Mogami_302111282214010,302111282214010,1981-11-09,178.29
Mogami_302111282214010,302111282214010,1981-11-10,159.69
Mogami_302111282214010,302111282214010,1981-11-11,176.68
Mogami_302111282214010,302111282214010,1981-11-12,224.99
Mogami_302111282214010,302111282214010,1981-11-13,196.29
Mogami_302111282214010,302111282214010,1981-11-14,194.1
Mogami_302111282214010,302111282214010,1981-11-15,180.14
Mogami_302111282214010,302111282214010,1981-11-16,238.3
Mogami_302111282214010,302111282214010,1981-11-17,230.08
Mogami_302111282214010,302111282214010,1981-11-18,181.26
Mogami_302111282214010,302111282214010,1981-11-19,155.98
Mogami_302111282214010,302111282214010,1981-11-20,151.02
Mogami_302111282214010,302111282214010,1981-11-21,238.31
Mogami_302111282214010,302111282214010,1981-11-22,195.62
Mogami_302111282214010,302111282214010,1981-11-23,173.55
Mogami_302111282214010,302111282214010,1981-11-24,334.22
Mogami_302111282214010,302111282214010,1981-11-25,268.19
Mogami_302111282214010,302111282214010,1981-11-26,208.57
Mogami_302111282214010,302111282214010,1981-11-27,190.13
Mogami_302111282214010,302111282214010,1981-11-28,171.65
Mogami_302111282214010,302111282214010,1981-11-29,157.28
Mogami_302111282214010,302111282214010,1981-11-30,139.89
Mogami_302111282214010,302111282214010,1981-12-01,139.73
Mogami_302111282214010,302111282214010,1981-12-02,147.32
Mogami_302111282214010,302111282214010,1981-12-03,139.64
Mogami_302111282214010,302111282214010,1981-12-04,130.03
Mogami_302111282214010,302111282214010,1981-12-05,135.36
Mogami_302111282214010,302111282214010,1981-12-06,135.3
Mogami_302111282214010,302111282214010,1981-12-07,125.8
Mogami_302111282214010,302111282214010,1981-12-08,124.0
Mogami_302111282214010,302111282214010,1981-12-09,129.37
Mogami_302111282214010,302111282214010,1981-12-10,178.62
Mogami_302111282214010,302111282214010,1981-12-11,157.05
Mogami_302111282214010,302111282214010,1981-12-12,190.51
Mogami_302111282214010,302111282214010,1981-12-13,216.51
Mogami_302111282214010,302111282214010,1981-12-14,170.38
Mogami_302111282214010,302111282214010,1981-12-15,153.87
Mogami_302111282214010,302111282214010,1981-12-16,147.65
Mogami_302111282214010,302111282214010,1981-12-17,145.61
Mogami_302111282214010,302111282214010,1981-12-18,147.31
Mogami_302111282214010,302111282214010,1981-12-19,156.85
Mogami_302111282214010,302111282214010,1981-12-20,178.13
Mogami_302111282214010,302111282214010,1981-12-21,188.9
Mogami_302111282214010,302111282214010,1981-12-22,185.81
Mogami_302111282214010,302111282214010,1981-12-23,186.05
Mogami_302111282214010,302111282214010,1981-12-24,405.35
Mogami_302111282214010,302111282214010,1981-12-25,292.57
Mogami_302111282214010,302111282214010,1981-12-26,213.61
Mogami_302111282214010,302111282214010,1981-12-27,196.47
Mogami_302111282214010,302111282214010,1981-12-28,229.7
Mogami_302111282214010,302111282214010,1981-12-29,260.02
Mogami_302111282214010,302111282214010,1981-12-30,339.74
Mogami_302111282214010,302111282214010,1981-12-31,282.14
Mogami_302111282214010,302111282214010,1982-01-01,213.65
Mogami_302111282214010,302111282214010,1982-01-02,179.33
Mogami_302111282214010,302111282214010,1982-01-03,139.02
Mogami_302111282214010,302111282214010,1982-01-04,128.31
Mogami_302111282214010,302111282214010,1982-01-05,214.54
Mogami_302111282214010,302111282214010,1982-01-06,287.42
Mogami_302111282214010,302111282214010,1982-01-07,209.89
Mogami_302111282214010,302111282214010,1982-01-08,178.01
Mogami_302111282214010,302111282214010,1982-01-09,154.96
Mogami_302111282214010,302111282214010,1982-01-10,150.81
Mogami_302111282214010,302111282214010,1982-01-11,131.85
Mogami_302111282214010,302111282214010,1982-01-12,129.18
Mogami_302111282214010,302111282214010,1982-01-13,134.55
Mogami_302111282214010,302111282214010,1982-01-14,132.98
Mogami_302111282214010,302111282214010,1982-01-15,126.12
Mogami_302111282214010,302111282214010,1982-01-16,121.8
Mogami_302111282214010,302111282214010,1982-01-17,124.72
Mogami_302111282214010,302111282214010,1982-01-18,122.09
Mogami_302111282214010,302111282214010,1982-01-19,120.35
Mogami_302111282214010,302111282214010,1982-01-20,119.48
Mogami_302111282214010,302111282214010,1982-01-21,118.63
Mogami_302111282214010,302111282214010,1982-01-22,118.63
Mogami_302111282214010,302111282214010,1982-01-23,120.35
Mogami_302111282214010,302111282214010,1982-01-24,122.09
Mogami_302111282214010,302111282214010,1982-01-25,122.07
Mogami_302111282214010,302111282214010,1982-01-26,120.35
Mogami_302111282214010,302111282214010,1982-01-27,119.48
Mogami_302111282214010,302111282214010,1982-01-28,119.49
Mogami_302111282214010,302111282214010,1982-01-29,117.77
Mogami_302111282214010,302111282214010,1982-01-30,116.85
Mogami_302111282214010,302111282214010,1982-01-31,116.07
Mogami_302111282214010,302111282214010,1982-02-01,115.23
Mogami_302111282214010,302111282214010,1982-02-02,113.68
Mogami_302111282214010,302111282214010,1982-02-03,112.35
Mogami_302111282214010,302111282214010,1982-02-04,111.04
Mogami_302111282214010,302111282214010,1982-02-05,111.04
Mogami_302111282214010,302111282214010,1982-02-06,110.15
Mogami_302111282214010,302111282214010,1982-02-07,109.39
Mogami_302111282214010,302111282214010,1982-02-08,108.43
Mogami_302111282214010,302111282214010,1982-02-09,107.75
Mogami_302111282214010,302111282214010,1982-02-10,106.73
Mogami_302111282214010,302111282214010,1982-02-11,105.18
Mogami_302111282214010,302111282214010,1982-02-12,103.71
Mogami_302111282214010,302111282214010,1982-02-13,102.31
Mogami_302111282214010,302111282214010,1982-02-14,100.79
Mogami_302111282214010,302111282214010,1982-02-15,99.74
Mogami_302111282214010,302111282214010,1982-02-16,98.25
Mogami_302111282214010,302111282214010,1982-02-17,96.62
Mogami_302111282214010,302111282214010,1982-02-18,95.34
Mogami_302111282214010,302111282214010,1982-02-19,93.37
Mogami_302111282214010,302111282214010,1982-02-20,92.04
Mogami_302111282214010,302111282214010,1982-02-21,117.75
Mogami_302111282214010,302111282214010,1982-02-22,170.84
Mogami_302111282214010,302111282214010,1982-02-23,149.83
Mogami_302111282214010,302111282214010,1982-02-24,135.78
Mogami_302111282214010,302111282214010,1982-02-25,123.56
Mogami_302111282214010,302111282214010,1982-02-26,115.24
Mogami_302111282214010,302111282214010,1982-02-27,108.57
Mogami_302111282214010,302111282214010,1982-02-28,107.75
Mogami_302111282214010,302111282214010,1982-03-01,134.37
Mogami_302111282214010,302111282214010,1982-03-02,129.26
Mogami_302111282214010,302111282214010,1982-03-03,122.04
Mogami_302111282214010,302111282214010,1982-03-04,129.34
Mogami_302111282214010,302111282214010,1982-03-05,170.21
Mogami_302111282214010,302111282214010,1982-03-06,512.81
Mogami_302111282214010,302111282214010,1982-03-07,342.1
Mogami_302111282214010,302111282214010,1982-03-08,235.41
Mogami_302111282214010,302111282214010,1982-03-09,201.41
Mogami_302111282214010,302111282214010,1982-03-10,187.67
Mogami_302111282214010,302111282214010,1982-03-11,220.88
Mogami_302111282214010,302111282214010,1982-03-12,241.75
Mogami_302111282214010,302111282214010,1982-03-13,306.28
Mogami_302111282214010,302111282214010,1982-03-14,405.63
Mogami_302111282214010,302111282214010,1982-03-15,345.18
Mogami_302111282214010,302111282214010,1982-03-16,579.12
Mogami_302111282214010,302111282214010,1982-03-17,860.85
Mogami_302111282214010,302111282214010,1982-03-18,478.02
Mogami_302111282214010,302111282214010,1982-03-19,333.75
Mogami_302111282214010,302111282214010,1982-03-20,269.3
Mogami_302111282214010,302111282214010,1982-03-21,349.52
Mogami_302111282214010,302111282214010,1982-03-22,527.0
Mogami_302111282214010,302111282214010,1982-03-23,475.49
Mogami_302111282214010,302111282214010,1982-03-24,476.22
Mogami_302111282214010,302111282214010,1982-03-25,387.35
Mogami_302111282214010,302111282214010,1982-03-26,298.41
Mogami_302111282214010,302111282214010,1982-03-27,231.88
Mogami_302111282214010,302111282214010,1982-03-28,212.52
Mogami_302111282214010,302111282214010,1982-03-29,203.63
Mogami_302111282214010,302111282214010,1982-03-30,238.88
Mogami_302111282214010,302111282214010,1982-03-31,266.9
Mogami_302111282214010,302111282214010,1982-04-01,309.39
Mogami_302111282214010,302111282214010,1982-04-02,327.16
Mogami_302111282214010,302111282214010,1982-04-03,390.18
Mogami_302111282214010,302111282214010,1982-04-04,439.42
Mogami_302111282214010,302111282214010,1982-04-05,298.79
Mogami_302111282214010,302111282214010,1982-04-06,289.64
Mogami_302111282214010,302111282214010,1982-04-07,349.65
Mogami_302111282214010,302111282214010,1982-04-08,483.95
Mogami_302111282214010,302111282214010,1982-04-09,581.04
Mogami_302111282214010,302111282214010,1982-04-10,588.46
Mogami_302111282214010,302111282214010,1982-04-11,579.16
Mogami_302111282214010,302111282214010,1982-04-12,375.9
Mogami_302111282214010,302111282214010,1982-04-13,344.96
Mogami_302111282214010,302111282214010,1982-04-14,354.76
Mogami_302111282214010,302111282214010,1982-04-15,655.33
Mogami_302111282214010,302111282214010,1982-04-16,1971.21
Mogami_302111282214010,302111282214010,1982-04-17,1250.85
Mogami_302111282214010,302111282214010,1982-04-18,911.81
Mogami_302111282214010,302111282214010,1982-04-19,635.34
Mogami_302111282214010,302111282214010,1982-04-20,494.61
Mogami_302111282214010,302111282214010,1982-04-21,435.88
Mogami_302111282214010,302111282214010,1982-04-22,395.27
Mogami_302111282214010,302111282214010,1982-04-23,364.06
Mogami_302111282214010,302111282214010,1982-04-24,380.49
Mogami_302111282214010,302111282214010,1982-04-25,417.77
Mogami_302111282214010,302111282214010,1982-04-26,446.67
Mogami_302111282214010,302111282214010,1982-04-27,447.58
Mogami_302111282214010,302111282214010,1982-04-28,420.87
Mogami_302111282214010,302111282214010,1982-04-29,389.66
Mogami_302111282214010,302111282214010,1982-04-30,427.09
Mogami_302111282214010,302111282214010,1982-05-01,464.53
Mogami_302111282214010,302111282214010,1982-05-02,465.13
Mogami_302111282214010,302111282214010,1982-05-03,509.08
Mogami_302111282214010,302111282214010,1982-05-04,932.49
Mogami_302111282214010,302111282214010,1982-05-05,538.54
Mogami_302111282214010,302111282214010,1982-05-06,397.4
Mogami_302111282214010,302111282214010,1982-05-07,402.85
Mogami_302111282214010,302111282214010,1982-05-08,377.06
Mogami_302111282214010,302111282214010,1982-05-09,293.17
Mogami_302111282214010,302111282214010,1982-05-10,262.41
Mogami_302111282214010,302111282214010,1982-05-11,240.86
Mogami_302111282214010,302111282214010,1982-05-12,248.54
Mogami_302111282214010,302111282214010,1982-05-13,230.85
Mogami_302111282214010,302111282214010,1982-05-14,335.4
Mogami_302111282214010,302111282214010,1982-05-15,215.68
Mogami_302111282214010,302111282214010,1982-05-16,173.87
Mogami_302111282214010,302111282214010,1982-05-17,163.33
Mogami_302111282214010,302111282214010,1982-05-18,155.79
Mogami_302111282214010,302111282214010,1982-05-19,168.52
Mogami_302111282214010,302111282214010,1982-05-20,191.05
Mogami_302111282214010,302111282214010,1982-05-21,812.55
Mogami_302111282214010,302111282214010,1982-05-22,417.04
Mogami_302111282214010,302111282214010,1982-05-23,254.64
Mogami_302111282214010,302111282214010,1982-05-24,196.51
Mogami_302111282214010,302111282214010,1982-05-25,188.68
Mogami_302111282214010,302111282214010,1982-05-26,185.85
Mogami_302111282214010,302111282214010,1982-05-27,185.91
Mogami_302111282214010,302111282214010,1982-05-28,174.64
Mogami_302111282214010,302111282214010,1982-05-29,170.02
Mogami_302111282214010,302111282214010,1982-05-30,148.6
Mogami_302111282214010,302111282214010,1982-05-31,133.43
Mogami_302111282214010,302111282214010,1982-06-01,178.27
Mogami_302111282214010,302111282214010,1982-06-02,227.79
Mogami_302111282214010,302111282214010,1982-06-03,456.61
Mogami_302111282214010,302111282214010,1982-06-04,357.17
Mogami_302111282214010,302111282214010,1982-06-05,187.67
Mogami_302111282214010,302111282214010,1982-06-06,151.07
Mogami_302111282214010,302111282214010,1982-06-07,137.35
Mogami_302111282214010,302111282214010,1982-06-08,137.4
Mogami_302111282214010,302111282214010,1982-06-09,129.69
Mogami_302111282214010,302111282214010,1982-06-10,106.95
Mogami_302111282214010,302111282214010,1982-06-11,99.75
Mogami_302111282214010,302111282214010,1982-06-12,93.57
Mogami_302111282214010,302111282214010,1982-06-13,84.66
Mogami_302111282214010,302111282214010,1982-06-14,87.58
Mogami_302111282214010,302111282214010,1982-06-15,119.13
Mogami_302111282214010,302111282214010,1982-06-16,76.35
Mogami_302111282214010,302111282214010,1982-06-17,60.58
Mogami_302111282214010,302111282214010,1982-06-18,62.46
Mogami_302111282214010,302111282214010,1982-06-19,61.01
Mogami_302111282214010,302111282214010,1982-06-20,62.5
Mogami_302111282214010,302111282214010,1982-06-21,80.35
Mogami_302111282214010,302111282214010,1982-06-22,73.7
Mogami_302111282214010,302111282214010,1982-06-23,62.3
Mogami_302111282214010,302111282214010,1982-06-24,57.57
Mogami_302111282214010,302111282214010,1982-06-25,64.47
Mogami_302111282214010,302111282214010,1982-06-26,56.63
Mogami_302111282214010,302111282214010,1982-06-27,442.7
Mogami_302111282214010,302111282214010,1982-06-28,322.08
Mogami_302111282214010,302111282214010,1982-06-29,134.19
Mogami_302111282214010,302111282214010,1982-06-30,74.28
Mogami_302111282214010,302111282214010,1982-07-01,63.61
Mogami_302111282214010,302111282214010,1982-07-02,59.71
Mogami_302111282214010,302111282214010,1982-07-03,57.53
Mogami_302111282214010,302111282214010,1982-07-04,56.05
Mogami_302111282214010,302111282214010,1982-07-05,54.91
Mogami_302111282214010,302111282214010,1982-07-06,53.05
Mogami_302111282214010,302111282214010,1982-07-07,53.05
Mogami_302111282214010,302111282214010,1982-07-08,145.3
Mogami_302111282214010,302111282214010,1982-07-09,72.36
Mogami_302111282214010,302111282214010,1982-07-10,64.47
Mogami_302111282214010,302111282214010,1982-07-11,58.14
Mogami_302111282214010,302111282214010,1982-07-12,94.25
Mogami_302111282214010,302111282214010,1982-07-13,138.46
Mogami_302111282214010,302111282214010,1982-07-14,60.25
Mogami_302111282214010,302111282214010,1982-07-15,39.53
Mogami_302111282214010,302111282214010,1982-07-16,33.05
Mogami_302111282214010,302111282214010,1982-07-17,35.28
Mogami_302111282214010,302111282214010,1982-07-18,38.28
Mogami_302111282214010,302111282214010,1982-07-19,52.13
Mogami_302111282214010,302111282214010,1982-07-20,50.68
Mogami_302111282214010,302111282214010,1982-07-21,46.44
Mogami_302111282214010,302111282214010,1982-07-22,102.21
Mogami_302111282214010,302111282214010,1982-07-23,64.06
Mogami_302111282214010,302111282214010,1982-07-24,52.13
Mogami_302111282214010,302111282214010,1982-07-25,50.67
Mogami_302111282214010,302111282214010,1982-07-26,100.12
Mogami_302111282214010,302111282214010,1982-07-27,290.88
Mogami_302111282214010,302111282214010,1982-07-28,201.69
Mogami_302111282214010,302111282214010,1982-07-29,149.56
Mogami_302111282214010,302111282214010,1982-07-30,137.09
Mogami_302111282214010,302111282214010,1982-07-31,107.85
Mogami_302111282214010,302111282214010,1982-08-01,91.36
Mogami_302111282214010,302111282214010,1982-08-02,276.26
Mogami_302111282214010,302111282214010,1982-08-03,197.88
Mogami_302111282214010,302111282214010,1982-08-04,136.13
Mogami_302111282214010,302111282214010,1982-08-05,124.0
Mogami_302111282214010,302111282214010,1982-08-06,89.91
Mogami_302111282214010,302111282214010,1982-08-07,65.93
Mogami_302111282214010,302111282214010,1982-08-08,50.01
Mogami_302111282214010,302111282214010,1982-08-09,41.24
Mogami_302111282214010,302111282214010,1982-08-10,118.47
Mogami_302111282214010,302111282214010,1982-08-11,56.26
Mogami_302111282214010,302111282214010,1982-08-12,51.22
Mogami_302111282214010,302111282214010,1982-08-13,40.04
Mogami_302111282214010,302111282214010,1982-08-14,30.19
Mogami_302111282214010,302111282214010,1982-08-15,63.72
Mogami_302111282214010,302111282214010,1982-08-16,59.71
Mogami_302111282214010,302111282214010,1982-08-17,57.58
Mogami_302111282214010,302111282214010,1982-08-18,55.28
Mogami_302111282214010,302111282214010,1982-08-19,50.87
Mogami_302111282214010,302111282214010,1982-08-20,44.23
Mogami_302111282214010,302111282214010,1982-08-21,63.14
Mogami_302111282214010,302111282214010,1982-08-22,67.57
Mogami_302111282214010,302111282214010,1982-08-23,61.24
Mogami_302111282214010,302111282214010,1982-08-24,56.05
Mogami_302111282214010,302111282214010,1982-08-25,50.53
Mogami_302111282214010,302111282214010,1982-08-26,54.35
Mogami_302111282214010,302111282214010,1982-08-27,49.89
Mogami_302111282214010,302111282214010,1982-08-28,42.87
Mogami_302111282214010,302111282214010,1982-08-29,44.04
Mogami_302111282214010,302111282214010,1982-08-30,43.37
Mogami_302111282214010,302111282214010,1982-08-31,95.98
Mogami_302111282214010,302111282214010,1982-09-01,60.26
Mogami_302111282214010,302111282214010,1982-09-02,57.0
Mogami_302111282214010,302111282214010,1982-09-03,71.46
Mogami_302111282214010,302111282214010,1982-09-04,176.7
Mogami_302111282214010,302111282214010,1982-09-05,126.39
Mogami_302111282214010,302111282214010,1982-09-06,62.98
Mogami_302111282214010,302111282214010,1982-09-07,55.68
Mogami_302111282214010,302111282214010,1982-09-08,52.79
Mogami_302111282214010,302111282214010,1982-09-09,120.25
Mogami_302111282214010,302111282214010,1982-09-10,162.28
Mogami_302111282214010,302111282214010,1982-09-11,101.6
Mogami_302111282214010,302111282214010,1982-09-12,293.12
Mogami_302111282214010,302111282214010,1982-09-13,1835.28
Mogami_302111282214010,302111282214010,1982-09-14,663.93
Mogami_302111282214010,302111282214010,1982-09-15,284.53
Mogami_302111282214010,302111282214010,1982-09-16,199.93
Mogami_302111282214010,302111282214010,1982-09-17,157.67
Mogami_302111282214010,302111282214010,1982-09-18,136.18
Mogami_302111282214010,302111282214010,1982-09-19,123.89
Mogami_302111282214010,302111282214010,1982-09-20,105.72
Mogami_302111282214010,302111282214010,1982-09-21,101.73
